[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
,,,N41(100),,264,-97.960000,13.600000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.870000,14.510000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.020000,15.910000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.010000,16.350000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
,,,N41(100),NR SA,264,-97.540000,16.690000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.540000,16.670000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.850000,16.430000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.160000,15.890000,,,,,,,,13.059,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.880000,14.050000,,,,,,,,25.567,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.890000,13.790000,,,,,,,,45.676,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.700000,13.620000,,,,,,,,83.189,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.670000,13.220000,,,,,,,,145.791,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.930000,11.950000,,,,,,,,212.964,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.960000,12.960000,,,,,,,,192.171,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.270000,14.260000,,,,,,,,193.972,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.970000,14.310000,,,,,,,,205.146,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.970000,12.690000,,,,,,,,185.886,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.160000,13.040000,,,,,,,,135.948,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.670000,13.530000,,,,,,,,117.509,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.330000,13.880000,,,,,,,,120.196,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.830000,13.740000,,,,,,,,130.126,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.730000,13.500000,,,,,,,,133.508,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.990000,14.100000,,,,,,,,137.321,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.140000,13.530000,,,,,,,,119.311,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.460000,12.830000,,,,,,,,46.995,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.530000,12.910000,,,,,,,,38.318,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.970000,13.370000,,,,,,,,37.352,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.310000,13.430000,,,,,,,,45.219,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.640000,13.380000,,,,,,,,41.182,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.850000,13.470000,,,,,,,,39.516,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.360000,12.250000,,,,,,,,42.829,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.080000,12.500000,,,,,,,,44.488,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.290000,13.260000,,,,,,,,43.375,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.230000,12.900000,,,,,,,,42.228,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.580000,13.050000,,,,,,,,46.933,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.520000,13.940000,,,,,,,,51.745,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.330000,14.760000,,,,,,,,56.852,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.670000,14.820000,,,,,,,,61.613,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.290000,14.670000,,,,,,,,77.345,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.400000,13.160000,,,,,,,,83.477,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.430000,12.650000,,,,,,,,65.745,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.750000,12.320000,,,,,,,,29.779,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.750000,12.500000,,,,,,,,28.677,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.920000,13.100000,,,,,,,,29.593,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.700000,12.220000,,,,,,,,32.300,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.200000,11.940000,,,,,,,,32.507,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.160000,12.180000,,,,,,,,30.835,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.410000,11.920000,,,,,,,,31.001,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.360000,12.060000,,,,,,,,31.710,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.900000,13.440000,,,,,,,,33.685,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.930000,14.020000,,,,,,,,35.683,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.740000,13.910000,,,,,,,,42.262,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-101.020000,13.400000,,,,,,,,45.438,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-102.280000,12.720000,,,,,,,,53.120,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.940000,13.660000,,,,,,,,63.082,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-101.210000,13.130000,,,,,,,,75.926,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.290000,12.850000,,,,,,,,91.639,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.710000,12.860000,,,,,,,,102.878,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.880000,13.580000,,,,,,,,114.074,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-101.290000,12.380000,,,,,,,,73.983,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.020000,12.820000,,,,,,,,37.024,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.300000,13.570000,,,,,,,,29.684,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.280000,14.630000,,,,,,,,29.743,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.580000,13.880000,,,,,,,,32.114,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.180000,14.050000,,,,,,,,30.423,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.180000,14.120000,,,,,,,,26.865,,,,,,,,
,,,,,,,,,,,,,,Download End Request,,,,,,,,,
,,,,,,,,,,,,,,Download Ended,,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.890000,13.910000,,,,,,,,28.338,,,,,,,,
,,,N41(100)+N41(40),,264,-99.420000,12.680000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,264,-100.210000,12.040000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,264,-97.550000,14.070000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,264,-97.090000,12.180000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,264,-97.220000,12.830000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,264,-97.710000,15.090000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,264,-101.810000,13.300000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.070000,14.990000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-100.580000,14.210000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-100.050000,12.460000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-100.550000,11.830000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.840000,12.110000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.820000,13.040000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-100.230000,11.820000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.440000,12.700000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-101.690000,11.920000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.460000,11.140000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.830000,11.750000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.520000,10.160000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.340000,11.230000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-100.690000,12.130000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-101.510000,11.340000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-101.100000,13.270000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-101.230000,12.740000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-100.270000,14.020000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-101.100000,13.130000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-104.120000,10.050000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-103.030000,12.040000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-103.620000,10.970000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.390000,12.470000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.700000,12.350000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.890000,13.890000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.740000,13.990000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.460000,15.160000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.430000,14.940000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.590000,14.190000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.920000,14.020000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.670000,13.630000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.880000,15.150000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.050000,14.210000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.360000,13.850000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.360000,13.720000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.640000,14.720000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.630000,14.730000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.980000,14.810000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.820000,14.060000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-102.560000,8.840000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.360000,13.950000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.880000,12.380000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.640000,12.480000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.400000,12.820000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.590000,12.340000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.390000,12.730000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-96.320000,13.070000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-96.870000,13.260000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-96.210000,13.980000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-96.480000,12.240000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.740000,12.650000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.910000,13.370000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.800000,13.090000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.140000,12.870000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.660000,12.210000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.460000,12.650000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.550000,13.620000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
,,,N41(100),NR SA,264,-98.180000,13.700000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,,,
,,,N41(100),NR SA,264,-97.270000,14.090000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.140000,13.610000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-96.740000,14.200000,,,,,,,,5.574,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-96.290000,15.410000,,,,,,,,11.076,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-96.280000,14.120000,,,,,,,,22.337,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-96.790000,12.790000,,,,,,,,43.812,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.080000,13.280000,,,,,,,,80.425,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.060000,12.910000,,,,,,,,151.546,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.490000,12.160000,,,,,,,,254.741,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.060000,12.520000,,,,,,,,257.381,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.770000,12.420000,,,,,,,,205.167,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.270000,13.360000,,,,,,,,225.900,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.600000,13.280000,,,,,,,,192.838,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.740000,13.540000,,,,,,,,223.978,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.450000,12.800000,,,,,,,,240.184,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.820000,13.480000,,,,,,,,228.585,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.110000,14.310000,,,,,,,,234.374,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.240000,12.970000,,,,,,,,198.718,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.700000,13.610000,,,,,,,,72.627,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.460000,15.240000,,,,,,,,47.947,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-96.910000,15.260000,,,,,,,,48.984,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.650000,14.250000,,,,,,,,50.523,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.540000,13.860000,,,,,,,,53.469,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-96.980000,14.140000,,,,,,,,50.861,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-96.710000,16.290000,,,,,,,,53.283,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.680000,15.250000,,,,,,,,52.148,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.890000,14.950000,,,,,,,,53.556,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.000000,13.910000,,,,,,,,55.629,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.320000,13.410000,,,,,,,,53.043,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.070000,13.050000,,,,,,,,57.943,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.210000,14.090000,,,,,,,,67.033,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.740000,14.110000,,,,,,,,68.963,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.560000,14.230000,,,,,,,,39.218,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.240000,13.840000,,,,,,,,40.058,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.560000,13.320000,,,,,,,,43.004,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.600000,12.810000,,,,,,,,47.696,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.410000,12.770000,,,,,,,,43.484,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.510000,12.710000,,,,,,,,46.463,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.120000,12.020000,,,,,,,,46.671,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.710000,12.720000,,,,,,,,42.328,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.820000,12.230000,,,,,,,,47.293,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.330000,12.480000,,,,,,,,51.166,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.800000,12.170000,,,,,,,,50.883,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.340000,12.170000,,,,,,,,58.761,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.270000,12.290000,,,,,,,,64.621,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.240000,12.450000,,,,,,,,73.165,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.330000,11.640000,,,,,,,,83.608,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.960000,11.810000,,,,,,,,71.686,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.970000,12.750000,,,,,,,,35.652,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.280000,12.130000,,,,,,,,37.090,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.340000,11.680000,,,,,,,,34.973,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.390000,11.740000,,,,,,,,41.684,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.370000,11.690000,,,,,,,,41.542,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.430000,11.560000,,,,,,,,39.545,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.020000,11.510000,,,,,,,,38.770,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.610000,11.520000,,,,,,,,40.745,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.580000,11.370000,,,,,,,,43.288,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.190000,11.410000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.120000,12.630000,,,,,,,,45.132,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.320000,11.390000,,,,,,,,49.606,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.150000,12.440000,,,,,,,,55.651,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.310000,13.510000,,,,,,,,59.896,,,,,,,,
,,,,,,,,,,,,,,Download End Request,,,,,,,,,
,,,,,,,,,,,,,,Download Ended,,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-96.930000,13.950000,,,,,,,,71.910,,,,,,,,
,,,N41(100)+N41(40),,264,-96.460000,13.100000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,264,-96.430000,13.130000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,264,-97.510000,13.820000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,264,-99.180000,14.110000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),,264,-98.590000,14.340000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.990000,11.350000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-100.160000,11.610000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.390000,13.090000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.170000,12.900000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-100.450000,11.050000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.840000,12.060000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-100.450000,10.280000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-100.540000,11.140000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-100.160000,11.740000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.560000,9.770000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.090000,12.900000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.140000,13.480000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.330000,14.890000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.930000,12.830000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.380000,13.660000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.080000,13.480000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.510000,12.760000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.210000,13.160000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-100.400000,12.100000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.500000,13.980000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.700000,13.580000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,N41(100),,264,-96.620000,13.950000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.270000,14.380000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.170000,14.470000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-96.000000,13.680000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-96.200000,13.000000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-95.680000,13.200000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-95.230000,12.060000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-96.160000,12.180000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-96.930000,12.240000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-96.890000,12.280000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.360000,11.860000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.300000,12.640000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-99.710000,12.790000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.780000,13.690000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.560000,11.870000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-98.490000,11.920000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-96.800000,13.300000,,,,,,,,,,,,,,,,
,,,N41(100),,264,-97.570000,13.550000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
,,,,,,,,,,,,,,Download Started,,,,,,,,,
,,,N41(100),NR SA,264,-98.250000,13.500000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.150000,13.200000,,,,,,,,,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.760000,12.970000,,,,,,,,156.978,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.320000,11.610000,,,,,,,,245.166,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.900000,12.600000,,,,,,,,198.928,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.190000,12.710000,,,,,,,,225.573,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-96.970000,12.850000,,,,,,,,243.087,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.000000,10.890000,,,,,,,,244.734,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.630000,11.220000,,,,,,,,236.463,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.270000,12.140000,,,,,,,,208.420,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-96.770000,12.580000,,,,,,,,154.862,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-96.780000,12.550000,,,,,,,,99.998,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.560000,11.140000,,,,,,,,95.545,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.670000,10.690000,,,,,,,,101.765,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.680000,12.990000,,,,,,,,103.893,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-97.460000,12.890000,,,,,,,,101.122,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-96.910000,12.840000,,,,,,,,104.799,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.360000,11.810000,,,,,,,,96.211,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-99.360000,13.420000,,,,,,,,101.853,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-98.210000,13.430000,,,,,,,,94.949,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.560000,11.940000,,,,,,,,104.500,,,,,,,,
,,,N41(100)+N41(40),NR SA,264,-100.780000,12.920000,,,,,,,,103.129,,,,,,,,
