IDX,LID,CI_1,CI_2,Lon,Lat,Time,Measure,[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
1274,1,,,-122.1277052,47.6306609,2025-09-14 23:21:24.000,DUTMergedFile.dml,442,-109.370000,4.290000,B66(20)+N41(90),,67,-98.520000,14.220000,,,,,,,,,,,,,,,,
1275,1,,,-122.1277051,47.6306609,2025-09-14 23:21:25.000,DUTMergedFile.dml,442,-108.710000,4.440000,B66(20)+N41(90),,67,-100.390000,10.600000,,,,,,,,,,,,,,,,
1276,1,,,-122.1277051,47.6306610,2025-09-14 23:21:26.000,DUTMergedFile.dml,442,-107.560000,4.680000,B66(20)+N41(90),,67,-102.890000,12.370000,,,,,,,,,,,,,,,,
1277,1,,,-122.1277051,47.6306610,2025-09-14 23:21:27.000,DUTMergedFile.dml,442,-107.280000,5.200000,B66(20),,,,,,,,,,,,,,,,,,,,
1278,1,,,-122.1277051,47.6306610,2025-09-14 23:21:28.000,DUTMergedFile.dml,442,-109.060000,3.980000,B66(20),,,,,,,,,,,,,,,,,,,,
1279,1,,,-122.1277051,47.6306610,2025-09-14 23:21:29.000,DUTMergedFile.dml,442,-110.130000,2.800000,B66(20),,,,,,,,,,,,,,,,,,,,
1280,1,,,-122.1277052,47.6306610,2025-09-14 23:21:30.000,DUTMergedFile.dml,442,-108.690000,5.000000,B66(20),,,,,,,,,,,,,,,,,,,,
1281,1,,,-122.1277052,47.6306610,2025-09-14 23:21:31.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
1282,1,,,-122.1277052,47.6306610,2025-09-14 23:21:32.000,DUTMergedFile.dml,442,-107.690000,5.400000,B66(20),,,,,,,,,,,,,,,,,,,,
1283,1,,,-122.1277052,47.6306610,2025-09-14 23:21:33.000,DUTMergedFile.dml,442,-107.500000,5.300000,B66(20),,,,,,,,,,,,,,,,,,,,
1284,1,,,-122.1277052,47.6306610,2025-09-14 23:21:34.000,DUTMergedFile.dml,442,-107.600000,4.790000,B66(20)+N41(100),,266,-98.380000,10.010000,,,,,,,,,,,,,,,,
1285,1,,,-122.1277053,47.6306610,2025-09-14 23:21:35.000,DUTMergedFile.dml,442,-107.650000,4.930000,B66(20)+N41(100),,266,-98.200000,10.410000,,,,,,,,,,,,,,,,
1286,1,,,-122.1277053,47.6306610,2025-09-14 23:21:36.000,DUTMergedFile.dml,442,-108.080000,5.730000,B66(20)+N41(100),,266,-99.000000,8.310000,,,,,,,,,,,,,,,,
1287,1,,,-122.1277053,47.6306610,2025-09-14 23:21:37.000,DUTMergedFile.dml,442,-109.460000,4.800000,B66(20)+N41(100),,266,-97.660000,10.100000,,,,,,,,,,,,,,,,
1288,1,,,-122.1277053,47.6306610,2025-09-14 23:21:38.000,DUTMergedFile.dml,442,-108.420000,4.630000,B66(20)+N41(100),,266,-98.000000,8.960000,,,,,,,,,,,,,,,,
1289,1,,,-122.1277053,47.6306610,2025-09-14 23:21:39.000,DUTMergedFile.dml,442,-106.710000,5.870000,B66(20)+N41(100),,266,-99.780000,8.930000,,,,,,,,,,,,,,,,
1290,1,,,-122.1277053,47.6306610,2025-09-14 23:21:40.000,DUTMergedFile.dml,442,-108.500000,5.200000,B66(20)+N41(100),,266,-97.100000,7.810000,,,,,,,,,,,,,,,,
1291,1,,,-122.1277053,47.6306610,2025-09-14 23:21:41.000,DUTMergedFile.dml,442,-107.980000,5.800000,B66(20)+N41(100),,266,-98.040000,10.300000,,,,,,,,,,,,,,,,
1292,1,,,-122.1277053,47.6306610,2025-09-14 23:21:42.000,DUTMergedFile.dml,442,-109.250000,3.730000,B66(20)+N41(100),,266,-96.610000,12.050000,,,,,,,,,,,,,,,,
1293,1,,,-122.1277053,47.6306610,2025-09-14 23:21:43.000,DUTMergedFile.dml,442,-106.520000,7.170000,B66(20)+N41(100),,266,-96.950000,9.690000,,,,,,,,,,,,,,,,
1294,1,,,-122.1277053,47.6306610,2025-09-14 23:21:44.000,DUTMergedFile.dml,442,-108.510000,4.250000,B66(20)+N41(100),,266,-95.730000,11.310000,,,,,,,,,,,,,,,,
1295,1,,,-122.1277053,47.6306610,2025-09-14 23:21:45.000,DUTMergedFile.dml,442,-107.310000,4.810000,B66(20),,,,,,,,,,,,,,,,,,,,
1296,1,,,-122.1277054,47.6306610,2025-09-14 23:21:46.000,DUTMergedFile.dml,442,-108.930000,4.420000,B66(20),,,,,,,,,,,,,,,,,,,,
1297,1,,,-122.1277054,47.6306610,2025-09-14 23:21:47.000,DUTMergedFile.dml,442,-108.250000,3.440000,B66(20),,,,,,,,,,,,,,,,,,,,
1298,1,,,-122.1277054,47.6306610,2025-09-14 23:21:48.000,DUTMergedFile.dml,442,-109.190000,4.900000,B66(20),,,,,,,,,,,,,,,,,,,,
1299,1,,,-122.1277054,47.6306610,2025-09-14 23:21:49.000,DUTMergedFile.dml,442,-108.750000,5.800000,B66(20),,,,,,,,,,,,,,,,,,,,
1300,1,,,-122.1277054,47.6306610,2025-09-14 23:21:50.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
1301,1,,,-122.1277054,47.6306610,2025-09-14 23:21:51.000,DUTMergedFile.dml,442,-106.620000,5.100000,B66(20),,,,,,,,,,,,,,,,,,,,
1302,1,,,-122.1277054,47.6306610,2025-09-14 23:21:52.000,DUTMergedFile.dml,442,-107.560000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
1303,1,,,-122.1277054,47.6306610,2025-09-14 23:21:53.000,DUTMergedFile.dml,442,-106.940000,1.900000,B66(20),,,,,,,,,,,,,,,,,,,,
1304,1,,,-122.1277054,47.6306610,2025-09-14 23:21:54.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
1305,1,,,-122.1277054,47.6306611,2025-09-14 23:21:55.000,DUTMergedFile.dml,442,-106.250000,6.500000,B66(20),,,,,,,,,,,,,,,,,,,,
1306,1,,,-122.1277054,47.6306611,2025-09-14 23:21:56.000,DUTMergedFile.dml,442,-106.120000,5.200000,B66(20),,,,,,,,,,,,,,,,,,,,
1307,1,,,-122.1277054,47.6306611,2025-09-14 23:21:58.029,DUTMergedFile.dml,,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
1308,1,,,-122.1277054,47.6306611,2025-09-14 23:21:57.000,DUTMergedFile.dml,442,-107.880000,5.600000,B66(20),LTE (20 MHz),,,,,,,,,,,,,,,,,,,
1309,1,,,-122.1277054,47.6306611,2025-09-14 23:21:58.000,DUTMergedFile.dml,442,-106.880000,6.100000,B66(20),LTE (20 MHz),,,,,,,,,,,,,,,,,,,
1310,1,,,-122.1277054,47.6306610,2025-09-14 23:21:59.000,DUTMergedFile.dml,442,-108.130000,4.680000,B66(20)+B71(15)+B2(5)+N41(90),NR NSA,67,-99.840000,13.880000,,,,,,,,,,,,,,,,
1311,1,,,-122.1277054,47.6306610,2025-09-14 23:21:59.388,DUTMergedFile.dml,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
1312,1,,,-122.1277054,47.6306610,2025-09-14 23:21:59.388,DUTMergedFile.dml,,,,,,,,,,,,,,,Download Started,,,,,,,,,
1313,1,,,-122.1277054,47.6306610,2025-09-14 23:22:00.000,DUTMergedFile.dml,442,-107.550000,5.590000,B66(20)+N41(90),NR NSA,67,-100.680000,14.300000,,,,,,,,,,,,,,,,
1314,1,,,-122.1277054,47.6306610,2025-09-14 23:22:01.000,DUTMergedFile.dml,442,-108.150000,5.610000,B66(20)+N41(90),NR NSA,67,-98.180000,14.920000,,,,,,,,,,,,,,,,
1315,1,,,-122.1277054,47.6306610,2025-09-14 23:22:02.000,DUTMergedFile.dml,442,-106.690000,6.570000,B66(20)+N41(90),NR NSA,67,-97.780000,13.880000,,,,,,,,218.480,,,,,,,,
1316,1,,,-122.1277055,47.6306610,2025-09-14 23:22:03.000,DUTMergedFile.dml,442,-108.940000,4.370000,B66(20)+N41(90),NR NSA,67,-98.780000,14.190000,,,,,,,,186.072,,,,,,,,
1317,1,,,-122.1277055,47.6306610,2025-09-14 23:22:04.000,DUTMergedFile.dml,442,-108.230000,5.350000,B66(20)+N41(90),NR NSA,67,-98.330000,13.790000,,,,,,,,131.250,,,,,,,,
1318,1,,,-122.1277055,47.6306610,2025-09-14 23:22:05.000,DUTMergedFile.dml,442,-108.090000,4.880000,B66(20)+N41(90),NR NSA,67,-97.320000,14.760000,,,,,,,,150.618,,,,,,,,
1319,1,,,-122.1277055,47.6306610,2025-09-14 23:22:06.000,DUTMergedFile.dml,442,-104.580000,5.840000,B66(20)+N41(90),NR NSA,67,-98.040000,16.360000,,,,,,,,184.937,,,,,,,,
1320,1,,,-122.1277055,47.6306610,2025-09-14 23:22:07.000,DUTMergedFile.dml,442,-105.840000,6.250000,B66(20)+N41(90),NR NSA,67,-98.780000,15.090000,,,,,,,,176.938,,,,,,,,
1321,1,,,-122.1277055,47.6306610,2025-09-14 23:22:08.000,DUTMergedFile.dml,442,-105.600000,6.640000,B66(20)+N41(90),NR NSA,67,-98.770000,13.340000,,,,,,,,296.795,,,,,,,,
1322,1,,,-122.1277055,47.6306610,2025-09-14 23:22:09.000,DUTMergedFile.dml,442,-103.450000,6.470000,B66(20)+N41(90),NR NSA,67,-99.070000,13.680000,,,,,,,,315.761,,,,,,,,
1323,1,,,-122.1277055,47.6306610,2025-09-14 23:22:10.000,DUTMergedFile.dml,442,-106.510000,6.920000,B66(20)+N41(90),NR NSA,67,-99.140000,13.760000,,,,,,,,307.838,,,,,,,,
1324,1,,,-122.1277055,47.6306610,2025-09-14 23:22:11.000,DUTMergedFile.dml,442,-105.630000,6.040000,B66(20)+N41(90),NR NSA,67,-97.460000,16.330000,,,,,,,,113.092,,,,,,,,
1325,1,,,-122.1277055,47.6306610,2025-09-14 23:22:12.000,DUTMergedFile.dml,442,-105.620000,7.120000,B66(20)+N41(90),NR NSA,67,-97.910000,12.900000,,,,,,,,138.073,,,,,,,,
1326,1,,,-122.1277055,47.6306610,2025-09-14 23:22:13.000,DUTMergedFile.dml,442,-106.890000,5.630000,B66(20)+N41(90),NR NSA,67,-99.270000,13.650000,,,,,,,,171.468,,,,,,,,
1327,1,,,-122.1277055,47.6306610,2025-09-14 23:22:14.000,DUTMergedFile.dml,442,-106.930000,5.740000,B66(20)+N41(90),NR NSA,67,-99.450000,13.820000,,,,,,,,259.924,,,,,,,,
1328,1,,,-122.1277055,47.6306610,2025-09-14 23:22:15.000,DUTMergedFile.dml,442,-107.320000,6.030000,B66(20)+N41(90),NR NSA,67,-99.170000,13.350000,,,,,,,,244.047,,,,,,,,
1329,1,,,-122.1277055,47.6306610,2025-09-14 23:22:16.000,DUTMergedFile.dml,442,-108.660000,4.690000,B66(20)+N41(90),NR NSA,67,-98.680000,14.450000,,,,,,,,184.490,,,,,,,,
1330,1,,,-122.1277055,47.6306610,2025-09-14 23:22:17.000,DUTMergedFile.dml,442,-107.860000,5.320000,B66(20)+N41(90),NR NSA,67,-97.860000,14.840000,,,,,,,,193.631,,,,,,,,
1331,1,,,-122.1277055,47.6306610,2025-09-14 23:22:18.000,DUTMergedFile.dml,442,-108.720000,4.470000,B66(20)+N41(90),NR NSA,67,-97.040000,16.480000,,,,,,,,164.673,,,,,,,,
1332,1,,,-122.1277055,47.6306610,2025-09-14 23:22:19.000,DUTMergedFile.dml,442,-109.180000,4.090000,B66(20)+N41(90),NR NSA,67,-97.090000,14.300000,,,,,,,,171.373,,,,,,,,
1333,1,,,-122.1277055,47.6306610,2025-09-14 23:22:20.000,DUTMergedFile.dml,442,-107.260000,5.200000,B66(20)+N41(90),NR NSA,67,-97.130000,15.100000,,,,,,,,156.129,,,,,,,,
1334,1,,,-122.1277055,47.6306610,2025-09-14 23:22:21.000,DUTMergedFile.dml,442,-108.470000,4.820000,B66(20)+N41(90),NR NSA,67,-97.790000,12.770000,,,,,,,,147.399,,,,,,,,
1335,1,,,-122.1277055,47.6306610,2025-09-14 23:22:22.000,DUTMergedFile.dml,442,-108.940000,3.830000,B66(20)+N41(90),NR NSA,67,-96.350000,16.060000,,,,,,,,156.696,,,,,,,,
1336,1,,,-122.1277056,47.6306610,2025-09-14 23:22:23.000,DUTMergedFile.dml,442,-108.250000,4.400000,B66(20)+N41(90),NR NSA,67,-97.790000,13.990000,,,,,,,,106.097,,,,,,,,
1337,1,,,-122.1277056,47.6306610,2025-09-14 23:22:24.000,DUTMergedFile.dml,442,-109.530000,5.120000,B66(20)+N41(90),NR NSA,67,-99.200000,13.420000,,,,,,,,128.860,,,,,,,,
1338,1,,,-122.1277056,47.6306610,2025-09-14 23:22:25.000,DUTMergedFile.dml,442,-109.570000,5.250000,B66(20)+N41(90),NR NSA,67,-99.070000,14.920000,,,,,,,,117.173,,,,,,,,
1339,1,,,-122.1277056,47.6306610,2025-09-14 23:22:26.000,DUTMergedFile.dml,442,-109.960000,4.290000,B66(20)+N41(90),NR NSA,67,-98.890000,13.010000,,,,,,,,132.657,,,,,,,,
1340,1,,,-122.1277056,47.6306610,2025-09-14 23:22:27.000,DUTMergedFile.dml,442,-109.530000,5.530000,B66(20)+N41(90),NR NSA,67,-99.610000,13.810000,,,,,,,,151.502,,,,,,,,
1341,1,,,-122.1277056,47.6306610,2025-09-14 23:22:28.000,DUTMergedFile.dml,442,-105.470000,5.550000,B66(20)+N41(90),NR NSA,67,-99.130000,13.370000,,,,,,,,313.949,,,,,,,,
1342,1,,,-122.1277056,47.6306610,2025-09-14 23:22:29.000,DUTMergedFile.dml,442,-106.390000,7.180000,B66(20)+N41(90),NR NSA,67,-99.530000,13.400000,,,,,,,,381.167,,,,,,,,
1343,1,,,-122.1277056,47.6306610,2025-09-14 23:22:30.000,DUTMergedFile.dml,442,-107.430000,6.740000,B66(20)+N41(90),NR NSA,67,-97.990000,14.900000,,,,,,,,231.323,,,,,,,,
1344,1,,,-122.1277056,47.6306610,2025-09-14 23:22:30.404,DUTMergedFile.dml,,,,,,,,,,,,,,,Download End Request,,,,,,,,,
1345,1,,,-122.1277056,47.6306610,2025-09-14 23:22:30.488,DUTMergedFile.dml,,,,,,,,,,,,,,,Download Ended,,,,,,,,,
1346,1,,,-122.1277056,47.6306610,2025-09-14 23:22:31.000,DUTMergedFile.dml,442,-107.050000,4.350000,B66(20)+N41(90),NR NSA,67,-96.660000,15.810000,,,,,,,,273.280,,,,,,,,
1347,1,,,-122.1277056,47.6306610,2025-09-14 23:22:32.000,DUTMergedFile.dml,442,-107.030000,5.500000,B66(20)+N41(90),,67,-97.000000,15.150000,,,,,,,,,,,,,,,,
1348,1,,,-122.1277056,47.6306610,2025-09-14 23:22:33.000,DUTMergedFile.dml,442,-105.650000,7.370000,B66(20)+N41(90),,67,-95.890000,14.530000,,,,,,,,,,,,,,,,
1349,1,,,-122.1277056,47.6306610,2025-09-14 23:22:34.000,DUTMergedFile.dml,442,-103.460000,8.400000,B66(20)+N41(90),,67,-96.040000,14.110000,,,,,,,,,,,,,,,,
1350,1,,,-122.1277056,47.6306610,2025-09-14 23:22:35.000,DUTMergedFile.dml,442,-105.580000,5.800000,B66(20)+N41(90),,67,-97.520000,14.890000,,,,,,,,,,,,,,,,
1351,1,,,-122.1277056,47.6306610,2025-09-14 23:22:36.000,DUTMergedFile.dml,442,-103.390000,8.690000,B66(20)+N41(90),,67,-97.850000,12.180000,,,,,,,,,,,,,,,,
1352,1,,,-122.1277056,47.6306610,2025-09-14 23:22:37.000,DUTMergedFile.dml,442,-104.560000,6.250000,B66(20)+N41(90),,67,-98.960000,10.870000,,,,,,,,,,,,,,,,
1353,1,,,-122.1277056,47.6306610,2025-09-14 23:22:38.000,DUTMergedFile.dml,442,-107.400000,6.330000,B66(20)+N41(90),,67,-98.120000,12.980000,,,,,,,,,,,,,,,,
1354,1,,,-122.1277056,47.6306610,2025-09-14 23:22:39.000,DUTMergedFile.dml,442,-108.500000,3.450000,B66(20)+N41(90),,67,-100.110000,13.840000,,,,,,,,,,,,,,,,
1355,1,,,-122.1277056,47.6306610,2025-09-14 23:22:40.000,DUTMergedFile.dml,442,-110.000000,3.900000,B66(20)+N41(90),,67,-98.760000,15.330000,,,,,,,,,,,,,,,,
1356,1,,,-122.1277055,47.6306610,2025-09-14 23:22:41.000,DUTMergedFile.dml,442,-107.520000,4.330000,B66(20)+N41(90),,67,-98.780000,13.250000,,,,,,,,,,,,,,,,
1357,1,,,-122.1277055,47.6306610,2025-09-14 23:22:42.000,DUTMergedFile.dml,442,-107.310000,5.320000,B66(20),,,,,,,,,,,,,,,,,,,,
1358,1,,,-122.1277055,47.6306610,2025-09-14 23:22:43.000,DUTMergedFile.dml,442,-107.050000,4.820000,B66(20),,,,,,,,,,,,,,,,,,,,
1359,1,,,-122.1277055,47.6306610,2025-09-14 23:22:44.000,DUTMergedFile.dml,442,-108.800000,3.630000,B66(20),,,,,,,,,,,,,,,,,,,,
1360,1,,,-122.1277055,47.6306610,2025-09-14 23:22:45.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
1361,1,,,-122.1277056,47.6306610,2025-09-14 23:22:46.000,DUTMergedFile.dml,442,-109.190000,3.800000,B66(20),,,,,,,,,,,,,,,,,,,,
1362,1,,,-122.1277055,47.6306610,2025-09-14 23:22:47.000,DUTMergedFile.dml,442,-107.310000,3.300000,B66(20),,,,,,,,,,,,,,,,,,,,
1363,1,,,-122.1277056,47.6306610,2025-09-14 23:22:48.000,DUTMergedFile.dml,442,-108.440000,3.500000,B66(20),,,,,,,,,,,,,,,,,,,,
1364,1,,,-122.1277056,47.6306610,2025-09-14 23:22:49.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
1365,1,,,-122.1277056,47.6306610,2025-09-14 23:22:50.000,DUTMergedFile.dml,442,-108.810000,5.000000,B66(20),,,,,,,,,,,,,,,,,,,,
1366,1,,,-122.1277056,47.6306610,2025-09-14 23:22:51.000,DUTMergedFile.dml,442,-110.000000,4.000000,B66(20),,,,,,,,,,,,,,,,,,,,
1367,1,,,-122.1277056,47.6306610,2025-09-14 23:22:52.000,DUTMergedFile.dml,442,-107.880000,4.500000,B66(20),,,,,,,,,,,,,,,,,,,,
1368,1,,,-122.1277056,47.6306610,2025-09-14 23:22:53.000,DUTMergedFile.dml,442,-109.500000,0.700000,B66(20),,,,,,,,,,,,,,,,,,,,
1369,1,,,-122.1277057,47.6306611,2025-09-14 23:22:54.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
1370,1,,,-122.1277057,47.6306611,2025-09-14 23:22:55.000,DUTMergedFile.dml,442,-109.190000,3.500000,B66(20),,,,,,,,,,,,,,,,,,,,
1371,1,,,-122.1277057,47.6306611,2025-09-14 23:22:56.000,DUTMergedFile.dml,442,-106.500000,3.800000,B66(20),,,,,,,,,,,,,,,,,,,,
1372,1,,,-122.1277057,47.6306611,2025-09-14 23:22:57.000,DUTMergedFile.dml,442,-107.060000,6.400000,B66(20),,,,,,,,,,,,,,,,,,,,
1373,1,,,-122.1277057,47.6306611,2025-09-14 23:22:58.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
1374,1,,,-122.1277057,47.6306611,2025-09-14 23:22:59.000,DUTMergedFile.dml,442,-107.810000,3.800000,B66(20),,,,,,,,,,,,,,,,,,,,
1375,1,,,-122.1277057,47.6306611,2025-09-14 23:23:00.000,DUTMergedFile.dml,442,-107.310000,6.000000,B66(20),,,,,,,,,,,,,,,,,,,,
1376,1,,,-122.1277057,47.6306611,2025-09-14 23:23:01.000,DUTMergedFile.dml,442,-108.690000,5.100000,B66(20),,,,,,,,,,,,,,,,,,,,
1377,1,,,-122.1277057,47.6306611,2025-09-14 23:23:02.000,DUTMergedFile.dml,442,-108.440000,5.100000,B66(20),,,,,,,,,,,,,,,,,,,,
1378,1,,,-122.1277057,47.6306611,2025-09-14 23:23:03.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
1379,1,,,-122.1277057,47.6306611,2025-09-14 23:23:04.000,DUTMergedFile.dml,442,-108.310000,2.900000,B66(20),,,,,,,,,,,,,,,,,,,,
1380,1,,,-122.1277057,47.6306611,2025-09-14 23:23:05.000,DUTMergedFile.dml,442,-108.690000,4.900000,B66(20),,,,,,,,,,,,,,,,,,,,
1381,1,,,-122.1277057,47.6306611,2025-09-14 23:23:06.000,DUTMergedFile.dml,442,-108.690000,4.600000,B66(20),,,,,,,,,,,,,,,,,,,,
1382,1,,,-122.1277057,47.6306610,2025-09-14 23:23:07.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
1383,1,,,-122.1277057,47.6306610,2025-09-14 23:23:08.000,DUTMergedFile.dml,442,-107.810000,5.200000,B66(20),,,,,,,,,,,,,,,,,,,,
1384,1,,,-122.1277057,47.6306610,2025-09-14 23:23:09.000,DUTMergedFile.dml,442,-110.310000,3.400000,B66(20),,,,,,,,,,,,,,,,,,,,
1385,1,,,-122.1277057,47.6306610,2025-09-14 23:23:10.000,DUTMergedFile.dml,442,-107.620000,4.100000,B66(20),,,,,,,,,,,,,,,,,,,,
1386,1,,,-122.1277057,47.6306610,2025-09-14 23:23:11.000,DUTMergedFile.dml,442,-107.120000,8.500000,B66(20),,,,,,,,,,,,,,,,,,,,
1387,1,,,-122.1277057,47.6306610,2025-09-14 23:23:12.000,DUTMergedFile.dml,,,,,,,,,,,,,,,,,,,,,,,,
1388,1,,,-122.1277058,47.6306609,2025-09-14 23:23:13.000,DUTMergedFile.dml,442,-106.810000,4.000000,B66(20),,,,,,,,,,,,,,,,,,,,
1389,1,,,-122.1277058,47.6306609,2025-09-14 23:23:13.400,DUTMergedFile.dml,,,,,,,,,,,,,,,Download Start Request,,,,,,,,,
1390,1,,,-122.1277059,47.6306609,2025-09-14 23:23:14.000,DUTMergedFile.dml,442,-108.440000,5.270000,B66(20)+N41(100),NR NSA,264,-96.280000,13.030000,,,,,,,,,,,,,,,,
1391,1,,,-122.1277059,47.6306609,2025-09-14 23:23:14.468,DUTMergedFile.dml,,,,,,,,,,,,,,,Download File Size Retrieved,,,,,,,,,
1392,1,,,-122.1277059,47.6306609,2025-09-14 23:23:14.468,DUTMergedFile.dml,,,,,,,,,,,,,,,Download Started,,,,,,,,,
1393,1,,,-122.1277059,47.6306609,2025-09-14 23:23:15.000,DUTMergedFile.dml,442,-109.450000,4.020000,B66(20)+N41(100),NR NSA,264,-96.260000,12.530000,,,,,,,,,,,,,,,,
1394,1,,,-122.1277060,47.6306609,2025-09-14 23:23:16.000,DUTMergedFile.dml,442,-103.880000,7.110000,B66(20)+N41(100),NR NSA,264,-96.220000,12.860000,,,,,,,,,,,,,,,,
1395,1,,,-122.1277060,47.6306609,2025-09-14 23:23:17.000,DUTMergedFile.dml,442,-103.090000,7.430000,B66(20)+N41(100),NR NSA,264,-98.340000,11.980000,,,,,,,,180.969,,,,,,,,
1396,1,,,-122.1277060,47.6306608,2025-09-14 23:23:18.000,DUTMergedFile.dml,442,-103.740000,6.170000,B66(20)+N41(100),NR NSA,264,-99.230000,13.600000,,,,,,,,143.888,,,,,,,,
1397,1,,,-122.1277060,47.6306608,2025-09-14 23:23:19.000,DUTMergedFile.dml,442,-103.730000,6.540000,B66(20)+N41(100),NR NSA,264,-98.560000,14.130000,,,,,,,,114.238,,,,,,,,
1398,1,,,-122.1277060,47.6306608,2025-09-14 23:23:20.000,DUTMergedFile.dml,442,-107.750000,4.100000,B66(20)+N41(100),NR NSA,264,-100.780000,10.640000,,,,,,,,192.946,,,,,,,,
1399,1,,,-122.1277060,47.6306608,2025-09-14 23:23:21.000,DUTMergedFile.dml,442,-107.080000,4.930000,B66(20)+N41(100),NR NSA,264,-99.670000,10.880000,,,,,,,,163.625,,,,,,,,
1400,1,,,-122.1277060,47.6306608,2025-09-14 23:23:22.000,DUTMergedFile.dml,442,-106.060000,6.130000,B66(20)+N41(100),NR NSA,264,-100.890000,11.870000,,,,,,,,180.915,,,,,,,,
1401,1,,,-122.1277060,47.6306608,2025-09-14 23:23:23.000,DUTMergedFile.dml,442,-106.460000,6.680000,B66(20)+N41(100),NR NSA,264,-101.490000,12.920000,,,,,,,,213.762,,,,,,,,
1402,1,,,-122.1277060,47.6306608,2025-09-14 23:23:24.000,DUTMergedFile.dml,442,-104.950000,7.170000,B66(20)+N41(100),NR NSA,266,-98.720000,12.830000,,,,,,,,156.540,,,,,,,,
1403,1,,,-122.1277060,47.6306607,2025-09-14 23:23:25.000,DUTMergedFile.dml,442,-105.770000,7.490000,B66(20)+N41(100),NR NSA,266,-97.200000,13.060000,,,,,,,,197.454,,,,,,,,
1404,1,,,-122.1277060,47.6306607,2025-09-14 23:23:26.000,DUTMergedFile.dml,442,-105.050000,6.880000,B66(20)+N41(100),NR NSA,266,-95.220000,17.550000,,,,,,,,255.821,,,,,,,,
1405,1,,,-122.1277060,47.6306607,2025-09-14 23:23:27.000,DUTMergedFile.dml,442,-105.780000,7.500000,B66(20)+N41(100),NR NSA,266,-92.550000,17.160000,,,,,,,,290.368,,,,,,,,
1406,1,,,-122.1277060,47.6306607,2025-09-14 23:23:28.000,DUTMergedFile.dml,442,-105.930000,6.560000,B66(20)+N41(100),NR NSA,266,-97.000000,10.150000,,,,,,,,299.327,,,,,,,,
1407,1,,,-122.1277060,47.6306607,2025-09-14 23:23:29.000,DUTMergedFile.dml,442,-104.010000,6.410000,B66(20)+N41(100),NR NSA,266,-96.140000,13.230000,,,,,,,,314.462,,,,,,,,
1408,1,,,-122.1277060,47.6306607,2025-09-14 23:23:30.000,DUTMergedFile.dml,442,-104.730000,8.480000,B66(20)+N41(100),NR NSA,266,-94.240000,12.940000,,,,,,,,267.704,,,,,,,,
1409,1,,,-122.1277060,47.6306607,2025-09-14 23:23:31.000,DUTMergedFile.dml,442,-108.770000,4.750000,B66(20)+N41(100),NR NSA,266,-95.740000,11.140000,,,,,,,,202.150,,,,,,,,
1410,1,,,-122.1277060,47.6306607,2025-09-14 23:23:32.000,DUTMergedFile.dml,442,-107.610000,6.570000,B66(20)+N41(100),NR NSA,266,-96.870000,12.390000,,,,,,,,217.945,,,,,,,,
1411,1,,,-122.1277060,47.6306607,2025-09-14 23:23:33.000,DUTMergedFile.dml,442,-108.110000,5.690000,B66(20)+N41(100),NR NSA,266,-95.990000,11.260000,,,,,,,,176.862,,,,,,,,
1412,1,,,-122.1277060,47.6306607,2025-09-14 23:23:34.000,DUTMergedFile.dml,442,-105.510000,5.950000,B66(20)+N41(100),NR NSA,266,-99.510000,9.550000,,,,,,,,197.375,,,,,,,,
1413,1,,,-122.1277060,47.6306607,2025-09-14 23:23:35.000,DUTMergedFile.dml,442,-106.590000,4.960000,B66(20)+N41(100),NR NSA,266,-97.720000,10.260000,,,,,,,,222.052,,,,,,,,
