[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Call Test] [Throughput] Application DL TP,[Call Test] [Throughput] Application UL TP,[Event] [Data call test detail events] IPERF Call Event,[Call Test] [iPerf] [Call Average] [Throughput] [Excluding SlowStart] UL Avg TP,[Call Test] [iPerf] [Throughput] DL TP (excl. slow start),[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.050000,3.190000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.040000,3.160000,,,,,,,,,31.457,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.540000,2.360000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.480000,2.810000,,,,,,,,,5.238,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.330000,2.840000,,,,,,,,,20.972,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.150000,2.980000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.850000,3.720000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.920000,3.600000,,,,,,,,,18.874,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.000000,3.970000,,,,,,,,,6.291,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-90.900000,3.930000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.000000,3.310000,,,,,,,,,23.069,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.120000,3.390000,,,,,,,,,17.826,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.350000,3.120000,,,,,,,,,12.583,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.580000,2.940000,,,,,,,,,26.214,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.590000,3.190000,,,,,,,,,5.238,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.510000,3.310000,,,,,,,,,5.248,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.730000,3.260000,,,,,,,,,6.291,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.980000,2.920000,,,,,,,,,13.631,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.590000,3.420000,,,,,,,,,10.486,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.450000,3.480000,,,,,,,,,5.243,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.490000,3.280000,,,,,,,,,5.243,,,,,,,
,,,,,,,,,,,,,,Upload End Request,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-91.760000,2.850000,,,,,,,,,11.534,,,,,,,
,,,,,,,,,,,,,,Upload Ended,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-92.190000,2.210000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.740000,2.860000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-91.940000,2.670000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-92.870000,1.770000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-92.950000,1.790000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-92.910000,1.280000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-92.800000,1.760000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-92.390000,2.200000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-92.580000,1.840000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Start Request,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-92.390000,1.190000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Started,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.780000,0.800000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.330000,1.130000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.050000,1.510000,,,,,,,,,78.643,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.260000,0.900000,,,,,,,,,14.680,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.460000,2.410000,,,,,,,,,36.700,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.340000,2.370000,,,,,,,,,20.972,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.420000,2.170000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.270000,0.940000,,,,,,,,,6.291,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.710000,-1.400000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.870000,-1.060000,,,,,,,,,11.534,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-96.300000,-1.580000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-96.400000,-1.610000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-96.240000,-1.080000,,,,,,,,,24.117,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-96.540000,-1.440000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-96.240000,-0.880000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.990000,-0.820000,,,,,,,,,6.291,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-96.200000,-0.550000,,,,,,,,,28.312,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.550000,-0.050000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.380000,0.100000,,,,,,,,,6.291,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.870000,-0.210000,,,,,,,,,41.943,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.930000,-0.460000,,,,,,,,,5.243,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-96.830000,-1.370000,,,,,,,,,21.998,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.180000,-0.490000,,,,,,,,,6.298,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.270000,1.310000,,,,,,,,,29.331,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.540000,0.810000,,,,,,,,,6.298,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.810000,1.340000,,,,,,,,,27.263,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.030000,2.570000,,,,,,,,,5.243,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.370000,2.470000,,,,,,,,,6.291,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.580000,2.880000,,,,,,,,,32.506,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.090000,2.730000,,,,,,,,,7.340,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.450000,2.320000,,,,,,,,,23.069,,,,,,,
,,,,,,,,,,,,,,Upload End Request,,,,,,,,,
,,,,,,,,,,,,,,Upload Ended,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.690000,2.240000,,,,,,,,,16.777,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.200000,1.760000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.200000,2.020000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.280000,1.030000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-93.540000,2.010000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.280000,1.270000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.060000,1.440000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.800000,1.140000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.650000,1.510000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.430000,1.160000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Start Request,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.620000,1.060000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.430000,1.060000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.310000,0.470000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Started,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.650000,0.590000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-97.130000,-1.680000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-97.290000,-2.080000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-97.070000,-1.400000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-97.230000,-1.580000,,,,,,,,,48.234,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-97.790000,-1.610000,,,,,,,,,44.040,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-97.250000,-1.240000,,,,,,,,,30.409,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-96.750000,-0.840000,,,,,,,,,20.972,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-96.000000,-0.250000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.460000,0.560000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.580000,-0.130000,,,,,,,,,55.575,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.070000,0.160000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.870000,-0.470000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.520000,0.700000,,,,,,,,,22.020,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.580000,0.300000,,,,,,,,,13.631,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-96.150000,-0.060000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.450000,1.220000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-92.880000,2.370000,,,,,,,,,5.243,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.190000,1.990000,,,,,,,,,10.486,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.070000,2.140000,,,,,,,,,52.429,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.260000,-0.210000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.720000,0.610000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.750000,0.680000,,,,,,,,,12.596,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.630000,0.620000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.300000,0.860000,,,,,,,,,29.360,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.880000,0.860000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.390000,1.510000,,,,,,,,,37.749,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.590000,1.180000,,,,,,,,,30.409,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.690000,1.720000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.140000,0.140000,,,,,,,,,22.020,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.630000,0.310000,,,,,,,,,0.000,,,,,,,
,,,,,,,,,,,,,,Upload End Request,,,,,,,,,
,,,,,,,,,,,,,,Upload Ended,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.950000,-0.220000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.860000,0.090000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-95.580000,0.110000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-95.260000,0.660000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-95.840000,-0.110000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-95.600000,0.150000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-95.000000,0.540000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.560000,0.320000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-95.040000,0.560000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.750000,1.130000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Start Request,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.390000,0.100000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-96.060000,-0.140000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-96.230000,-0.900000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.360000,0.170000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.910000,-0.460000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Started,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.510000,-0.380000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.400000,0.000000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.810000,0.320000,,,,,,,,,78.643,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.750000,0.250000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.640000,0.780000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.760000,0.630000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.700000,1.130000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.840000,0.380000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.230000,0.630000,,,,,,,,,47.186,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.860000,0.500000,,,,,,,,,32.506,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.240000,-0.450000,,,,,,,,,14.680,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.900000,0.410000,,,,,,,,,35.652,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.070000,0.170000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.950000,0.470000,,,,,,,,,11.534,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.320000,0.440000,,,,,,,,,11.534,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.380000,0.490000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.300000,0.460000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.720000,1.240000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.800000,0.800000,,,,,,,,,15.729,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.680000,0.960000,,,,,,,,,15.729,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.330000,1.660000,,,,,,,,,11.534,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.580000,0.780000,,,,,,,,,28.283,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.980000,0.810000,,,,,,,,,9.447,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.200000,0.900000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.480000,0.890000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.620000,0.180000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.860000,0.100000,,,,,,,,,32.506,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.410000,0.890000,,,,,,,,,11.534,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.340000,0.810000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.330000,0.610000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.060000,0.690000,,,,,,,,,11.534,,,,,,,
,,,,,,,,,,,,,,Upload End Request,,,,,,,,,
,,,,,,,,,,,,,,Upload Ended,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.840000,1.000000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.480000,1.470000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.520000,1.560000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.180000,1.660000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.950000,0.710000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-95.270000,0.050000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.880000,0.640000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.900000,0.460000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-95.240000,0.440000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.760000,0.690000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Start Request,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.660000,1.050000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.080000,0.340000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Started,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.170000,1.420000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.060000,1.410000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.490000,0.140000,,,,,,,,,62.852,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.330000,0.740000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.930000,0.950000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.620000,1.230000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.200000,1.510000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.630000,0.940000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.620000,1.120000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.810000,0.840000,,,,,,,,,6.291,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.510000,0.850000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.630000,0.370000,,,,,,,,,7.340,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.620000,0.820000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.390000,1.150000,,,,,,,,,5.243,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.360000,1.260000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.040000,0.730000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.160000,0.490000,,,,,,,,,6.291,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.590000,1.000000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.540000,0.990000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-95.310000,0.310000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.780000,1.090000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.610000,1.170000,,,,,,,,,12.583,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.740000,1.150000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.710000,1.020000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.800000,0.700000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.900000,0.920000,,,,,,,,,6.291,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.530000,0.950000,,,,,,,,,6.285,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.070000,1.530000,,,,,,,,,6.298,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-93.920000,2.210000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.310000,1.830000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.430000,1.340000,,,,,,,,,10.475,,,,,,,
,,,,,,,,,,,,,,Upload End Request,,,,,,,,,
,,,,,,,,,,,,,,Upload Ended,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.290000,1.300000,,,,,,,,,0.000,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-95.240000,0.800000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-95.220000,0.780000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.940000,1.160000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.480000,1.340000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.430000,1.310000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.680000,1.460000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.540000,1.230000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.560000,1.430000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),,872,-94.560000,1.190000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Start Request,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.140000,1.910000,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Upload Started,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.560000,1.630000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.530000,1.480000,,,,,,,,,,,,,,,,
,,,N25(20)+N25(20)+N41(100)+N41(90),NR SA,872,-94.680000,1.210000,,,,,,,,,78.643,,,,,,,
