[General] Serving Network (In Traffic),[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] PCI,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G RSRP,[Call Test] [Voice Quality] [Per Rx Clip] [RF Quality] 5G SINR,[NR5G] [System] Band,[NR5G] [RF] PCI,[Call Test] [Voice Quality] [UL MOS] MOS,[Call Test] [Voice Quality] [Per Rx Clip] MOS Value
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-77.082776,,,,,4.353924
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.390000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-76.725107,,,,,4.305391
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.430000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-76.769414,,,,,4.385902
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.410000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-77.413697,,,,,4.359514
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.440000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-76.742765,,,,,4.308035
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,3.930000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-78.446657,,,,,4.344677
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.380000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-78.002299,,,,,4.414485
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.460000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-76.361473,,,,,4.231473
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.080000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-76.332169,,,,,4.351959
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.020000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-72.368000,,,,,4.357145
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,3.890000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-77.511394,,,,,4.368462
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.400000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-84.933709,,,,,4.201154
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.340000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-83.923176,,,,,4.301147
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,3.870000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,-82.410328,,,,,4.360811
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
,,,,,,,4.320000,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,41,684,,
NR SA,,,,,71,683,,
NR SA,,,,,71,683,,
,,,-101.627219,,,,,4.278992
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
,,,,,,,4.390000,
NR SA,,,,,71,335,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
,,,-90.312002,,,,,4.433868
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
,,,,,,,4.240000,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,71,335,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
,,,-100.321632,,,,,4.038105
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
,,,,,,,4.430000,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
,,,-89.599650,,,,,4.353632
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
,,,,,,,4.400000,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,338,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
NR SA,,,,,25,337,,
,,,-92.393944,,,,,4.336480
NR SA,,,,,25,337,,
NR SA,,,,,41,340,,
NR SA,,,,,41,340,,
NR SA,,,,,41,340,,
NR SA,,,,,41,340,,
,,,,,,,4.030000,
NR SA,,,,,41,340,,
NR SA,,,,,41,340,,
NR SA,,,,,25,752,,
NR SA,,,,,25,752,,
NR SA,,,,,25,752,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-99.359812,,,,,4.337772
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.410000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-96.152946,,,,,4.291974
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.450000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-92.173331,,,,,4.359350
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.450000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-95.775203,,,,,4.341626
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.360000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-94.584031,,,,,4.346818
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.450000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-96.999672,,,,,4.354957
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.350000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-95.448943,,,,,4.254775
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.400000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-87.965964,,,,,4.326114
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.370000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-85.349503,,,,,4.374071
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.500000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-86.263322,,,,,4.309886
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.290000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-86.265462,,,,,4.315931
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.400000,
NR SA,,,,,41,272,,
NR SA,,,,,41,272,,
NR SA,,,,,41,272,,
NR SA,,,,,41,272,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-88.698156,,,,,4.385427
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.420000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-91.755363,,,,,4.413927
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.400000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-88.488227,,,,,4.409823
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.340000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-90.996327,,,,,4.378167
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.220000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-91.601186,,,,,4.350024
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.330000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-92.130078,,,,,4.274298
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.350000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-92.539856,,,,,4.303387
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.020000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-92.885870,,,,,4.392797
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.390000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-90.443935,,,,,4.319700
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.370000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,-88.492263,,,,,4.325369
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.400000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,-88.843484,,,,,4.391611
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.080000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,,,41,744,,
,,,-92.800631,,,,,2.253160
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
,,,,,,,4.120000,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
NR SA,,,,,41,744,,
