[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N25(20)+N71(20)+N41(90),NR SA,872,-108.580000,-1.320000,,,,,,,,,,,,,66.979,0.512
,,,N25(20)+N71(20)+N41(90),NR SA,872,-110.320000,-6.110000,,,,,,,,,,,,,90.532,0.677
,,,N25(20)+N71(20)+N41(90),NR SA,872,-111.450000,-5.930000,,,,,,,,,,,,,55.427,0.434
,,,N25(20)+N71(20)+N41(90),NR SA,872,-111.890000,-6.220000,,,,,,,,,,,,,60.773,0.500
,,,N25(20)+N71(20)+N41(90),NR SA,872,-115.180000,-8.450000,,,,,,,,,,,,,60.718,0.451
,,,N25(20)+N71(20)+N41(90),NR SA,872,-110.570000,-2.000000,,,,,,,,,,,,,8.653,0.208
,,,N25(20)+N71(20)+N41(90),NR SA,872,-113.050000,-3.440000,,,,,,,,,,,,,8.991,0.157
,,,N25(20)+N71(20)+N41(90),NR SA,872,-110.860000,-0.940000,,,,,,,,,,,,,9.495,0.275
,,,N25(20)+N71(20),NR SA,872,-108.260000,-1.680000,,,,,,,,,,,,,21.137,0.257
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.080000,-1.290000,,,,,,,,,,,,,19.767,0.361
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.520000,-2.030000,,,,,,,,,,,,,22.502,0.287
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.130000,-3.630000,,,,,,,,,,,,,42.791,0.376
,,,N25(20)+N71(20)+N41(100),NR SA,872,-106.220000,0.380000,,,,,,,,,,,,,22.488,0.247
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.630000,-0.630000,,,,,,,,,,,,,9.147,0.093
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.280000,-0.680000,,,,,,,,,,,,,5.797,0.180
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.440000,-1.920000,,,,,,,,,,,,,19.489,0.231
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.460000,-5.140000,,,,,,,,,,,,,7.500,0.151
,,,N25(20)+N71(20)+N41(100),NR SA,872,-109.520000,-5.870000,,,,,,,,,,,,,12.280,0.172
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.890000,-1.870000,,,,,,,,,,,,,7.066,0.139
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.620000,-2.990000,,,,,,,,,,,,,7.143,0.139
,,,N25(20)+N71(20)+N41(100),NR SA,872,-110.330000,-3.970000,,,,,,,,,,,,,5.627,0.119
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.900000,-9.480000,,,,,,,,,,,,,6.123,0.142
,,,N25(20)+N71(20),NR SA,872,-114.610000,-11.060000,,,,,,,,,,,,,12.193,0.198
,,,N25(20)+N71(20)+N41(100),NR SA,872,-103.970000,-1.490000,,,,,,,,,,,,,9.115,0.153
,,,N25(20)+N71(20)+N41(100),NR SA,872,-102.700000,-1.000000,,,,,,,,,,,,,5.861,0.147
,,,N25(20)+N71(20)+N41(100),NR SA,872,-104.360000,-2.410000,,,,,,,,,,,,,13.942,0.188
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.700000,-4.530000,,,,,,,,,,,,,11.151,0.184
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.700000,-2.740000,,,,,,,,,,,,,10.350,0.159
,,,N25(20)+N71(20)+N41(100),NR SA,872,-107.370000,-0.040000,,,,,,,,,,,,,9.327,0.159
,,,N25(20)+N71(20)+N41(100),NR SA,872,-105.390000,0.970000,,,,,,,,,,,,,8.451,0.159
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.640000,-4.480000,,,,,,,,,,,,,4.899,0.087
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.270000,-1.400000,,,,,,,,,,,,,0.000,0.004
,,,N25(20)+N71(20)+N41(100),NR SA,872,-108.510000,-3.960000,,,,,,,,,,,,,0.066,0.051
