[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N41(40),NR SA,904,-82.330000,12.130000,,,,,,,,,,,,,0.001,0.047
,,,N41(40),NR SA,904,-80.990000,13.650000,,,,,,,,,,,,,0.024,0.062
,,,N41(40),NR SA,904,-79.250000,13.980000,,,,,,,,,,,,,0.085,0.165
,,,N41(40),NR SA,904,-80.290000,11.200000,,,,,,,,,,,,,0.396,0.261
,,,N41(40)+N41(40),NR SA,904,-74.050000,23.420000,,,,,,,,,,,,,23.574,0.563
,,,N41(40)+N41(40),NR SA,904,-73.200000,24.520000,,,,,,,,,,,,,272.665,1.583
,,,N41(40)+N41(40),NR SA,904,-74.840000,19.620000,,,,,,,,,,,,,3.141,0.365
,,,N41(40)+N41(40),NR SA,904,-72.960000,20.660000,,,,,,,,,,,,,56.006,0.481
,,,N41(40)+N41(40),NR SA,904,-75.820000,17.840000,,,,,,,,,,,,,0.081,0.153
,,,N41(40)+N41(40),NR SA,904,-77.030000,19.750000,,,,,,,,,,,,,0.003,0.011
,,,N41(40)+N41(40),NR SA,904,-75.110000,24.920000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,904,-72.840000,23.630000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,904,-72.150000,22.590000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,904,-71.930000,23.110000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,904,-71.210000,22.310000,,,,,,,,,,,,,0.000,0.001
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,,No Service,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-77.810000,21.430000,,,,,,,,,,,,,0.001,0.009
,,,N41(40),NR SA,902,-77.160000,23.040000,,,,,,,,,,,,,0.017,0.094
,,,N41(40),NR SA,902,-77.860000,21.390000,,,,,,,,,,,,,0.090,0.247
,,,N41(40)+N41(40),NR SA,902,-75.610000,22.340000,,,,,,,,,,,,,0.322,0.280
,,,N41(40)+N41(40),NR SA,902,-76.230000,23.450000,,,,,,,,,,,,,21.555,0.666
,,,N41(40)+N41(40),NR SA,902,-76.540000,21.460000,,,,,,,,,,,,,76.100,0.587
,,,N41(40)+N41(40),NR SA,902,-76.490000,20.820000,,,,,,,,,,,,,41.604,0.374
,,,N41(40)+N41(40),NR SA,902,-75.750000,19.230000,,,,,,,,,,,,,17.990,0.198
,,,N41(40)+N41(40),NR SA,902,-74.970000,20.590000,,,,,,,,,,,,,73.698,0.450
,,,N41(40)+N41(40),NR SA,902,-74.940000,20.400000,,,,,,,,,,,,,71.395,0.590
,,,N41(40)+N41(40),NR SA,902,-74.600000,21.230000,,,,,,,,,,,,,1.367,0.237
,,,N41(40)+N41(40),NR SA,902,-73.620000,21.710000,,,,,,,,,,,,,61.553,0.446
,,,N41(40)+N41(40),NR SA,902,-74.460000,21.970000,,,,,,,,,,,,,0.074,0.232
,,,N41(40)+N41(40),NR SA,902,-75.700000,21.120000,,,,,,,,,,,,,0.007,0.009
,,,N41(40)+N41(40),NR SA,902,-77.880000,16.500000,,,,,,,,,,,,,0.001,
,,,N41(40)+N41(40),NR SA,902,-78.090000,20.730000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-75.200000,23.410000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-77.420000,20.120000,,,,,,,,,,,,,0.000,0.003
,,,N41(40)+N41(40),NR SA,902,-73.090000,21.830000,,,,,,,,,,,,,0.000,
,,,N41(40)+N41(40),NR SA,902,-72.150000,20.540000,,,,,,,,,,,,,0.000,
