[LTE] [L1] [RF] PCI,[LTE] [L1] [RF] RSRP,[LTE] [L1] [RF] RS SINR,[General] Band Classification,[General] Serving Network (In Traffic),[NR5G] [RF] PCI,[NR5G] [RF] RSRP,[NR5G] [RF] SINR,[Call Test] [iPerf] [Throughput] DL Jitter,[Call Test] [iPerf] [Throughput] DL Error Ratio,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Jitter,[Call Test] [iPerf] [Call Average] [Jitter and Error] UL Error Ratio,[Event] [Data call test detail events] FTP Call Event,[Event] [Data call test detail events] HTTP Call Event,[Call Test] [HTTP Transfer] HTTP Transfer Call Event,[Event] [Data call test detail events] IPERF Call Event,[Event] [Data call test detail events] Ping Call Event,[Call Test] [HTTP] Total duration,[Call Test] [PING] Loss Count,[Call Test] [PING] [RTT] RTT,[NR5G] [(NR + LTE)] [Throughput] PDSCH TP,[NR5G] [(NR + LTE)] [Throughput] PUSCH TP
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.110000,19.400000,,,,,,,,,,,,,0.571,0.653
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.970000,19.530000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-66.110000,21.210000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-65.970000,17.800000,,,,,,,,,,,,,0.007,0.146
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-66.370000,18.980000,,,,,,,,,,,,,0.014,0.096
,,,N41(40),NR SA,902,-63.240000,20.480000,,,,,,,,,,,,,0.049,0.157
,,,N41(40),NR SA,902,-65.440000,19.800000,,,,,,,,,,,,,0.533,0.516
,,,N41(40),NR SA,902,-65.750000,18.860000,,,,,,,,,,,,,0.024,0.102
,,,N41(40),NR SA,902,-64.620000,21.800000,,,,,,,,,,,,,0.004,0.032
,,,N41(40),NR SA,902,-64.240000,21.570000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-62.950000,23.140000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-62.820000,24.220000,,,,,,,,,,,,,0.003,0.001
,,,N41(40),NR SA,902,-63.840000,23.040000,,,,,,,,,,,,,0.565,0.743
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.590000,20.710000,,,,,,,,,,,,,64.729,1.124
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-69.540000,20.890000,,,,,,,,,,,,,365.486,2.372
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.370000,21.200000,,,,,,,,,,,,,545.292,3.554
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-69.240000,21.570000,,,,,,,,,,,,,161.331,2.411
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-64.660000,26.770000,,,,,,,,,,,,,0.000,1.812
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-65.330000,25.010000,,,,,,,,,,,,,0.223,0.603
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.590000,23.200000,,,,,,,,,,,,,0.000,
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-65.290000,24.680000,,,,,,,,,,,,,0.004,0.170
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,N41(40),NR SA,902,-65.890000,20.580000,,,,,,,,,,,,,0.001,0.062
,,,N41(40),NR SA,902,-63.020000,23.810000,,,,,,,,,,,,,0.069,0.120
,,,N41(40),NR SA,902,-67.460000,18.660000,,,,,,,,,,,,,0.278,0.341
,,,N41(40),NR SA,902,-68.290000,18.960000,,,,,,,,,,,,,0.166,0.181
,,,N41(40),NR SA,902,-66.150000,21.010000,,,,,,,,,,,,,0.015,0.267
,,,N41(40),NR SA,902,-63.200000,22.810000,,,,,,,,,,,,,0.002,0.001
,,,N41(40),NR SA,902,-62.910000,21.490000,,,,,,,,,,,,,0.000,
,,,N41(40),NR SA,902,-63.280000,21.150000,,,,,,,,,,,,,0.002,0.001
,,,N41(40),NR SA,902,-63.930000,21.730000,,,,,,,,,,,,,0.008,0.381
,,,N41(40),NR SA,902,-67.240000,17.350000,,,,,,,,,,,,,0.455,0.534
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.580000,16.720000,,,,,,,,,,,,,105.156,1.164
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.240000,16.580000,,,,,,,,,,,,,392.396,2.658
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.210000,16.790000,,,,,,,,,,,,,462.654,3.685
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.190000,17.440000,,,,,,,,,,,,,151.096,2.833
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-68.050000,19.190000,,,,,,,,,,,,,0.003,0.612
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-70.860000,17.570000,,,,,,,,,,,,,0.362,0.595
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-71.620000,17.790000,,,,,,,,,,,,,0.121,0.261
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-67.650000,19.290000,,,,,,,,,,,,,0.001,0.001
,,,N41(40)+N71(x)+N25(x)+N41(x),NR SA,902,-66.450000,19.310000,,,,,,,,,,,,,0.012,0.153
,,,,NR SA,,,,,,,,,,,,,,,,0.008,0.016
,,,,NR SA,,,,,,,,,,,,,,,,,
,,,,NR SA,,,,,,,,,,,,,,,,,
